# Sebastian Bosse, Fraunhofer HHI
# datestring citations hindex i10index
2022-07-13 2904 19 34
2022-07-15 2906 19 34
2022-07-17 2912 19 34
2022-07-19 2912 19 34
2022-07-21 2912 19 34
2022-07-23 2918 19 34
2022-07-25 2918 19 34
2022-07-27 2925 19 34
2022-07-29 2923 19 34
2022-07-31 2929 19 34
2022-08-01 2929 19 34
2022-08-03 2930 19 34
2022-08-05 2937 19 34
2022-08-07 2941 19 34
2022-08-09 2943 19 34
2022-08-11 2945 19 34
2022-08-13 2948 20 34
2022-08-15 2948 20 34
2022-08-17 2946 20 34
2022-08-19 2955 20 34
2022-08-21 2960 20 34
2022-08-23 2968 20 34
2022-08-25 2969 20 34
2022-08-27 2972 20 34
2022-08-29 2972 20 34
2022-08-31 2976 20 34
2022-09-01 2979 20 34
2022-09-03 2979 20 34
2022-09-05 2979 20 34
2022-09-07 2978 20 34
2022-09-09 2978 20 34
2022-09-11 2984 20 34
2022-09-13 2994 20 34
2022-09-15 2988 20 34
2022-09-17 2994 20 34
2022-09-19 2994 20 34
2022-09-21 3002 20 34
2022-09-23 3005 20 34
2022-09-25 3008 20 34
2022-09-27 3019 20 34
2022-09-29 3019 20 34
2022-10-01 3025 20 34
2022-10-03 3025 20 34
2022-10-05 3039 20 34
2022-10-07 3031 20 34
2022-10-09 3044 20 34
2022-10-11 3046 20 34
2022-10-13 3047 20 34
2022-10-15 3054 20 34
2022-10-17 3054 20 34
2022-10-19 3058 20 34
2022-10-21 3051 20 34
2022-10-23 3062 21 34
2022-10-25 3068 21 34
2022-10-27 3068 21 34
2022-10-29 3083 21 34
2022-10-31 3083 21 34
2022-11-01 3088 21 34
2022-11-03 3079 21 34
2022-11-05 3080 21 34
2022-11-07 3080 21 34
2022-11-09 3094 21 34
2022-11-11 3096 21 34
2022-11-13 3099 21 34
2022-11-15 3091 21 34
2022-11-17 3093 21 34
2022-11-19 3108 21 34
2022-11-21 3108 21 34
2022-11-23 3100 21 34
2022-11-25 3122 21 34
2022-11-27 3111 21 35
2022-11-29 3131 21 35
2022-12-01 3131 21 35
2022-12-03 3137 21 35
2022-12-05 3137 21 35
2022-12-07 3142 21 35
2022-12-09 3145 21 35
2022-12-11 3129 21 35
2022-12-13 3129 21 35
2022-12-15 3133 21 35
2022-12-17 3133 21 35
2022-12-19 3133 21 35
2022-12-21 3159 21 35
2022-12-23 3159 21 35
2022-12-25 3164 21 35
2022-12-27 3164 21 35
2022-12-29 3167 21 35
2022-12-31 3167 21 35
2023-01-01 3167 21 35
2023-01-03 3172 21 35
2023-01-05 3175 21 35
2023-01-07 3180 21 35
2023-01-09 3180 21 35
2023-01-11 3181 21 35
2023-01-13 3184 21 35
2023-01-15 3185 21 35
2023-01-17 3193 21 35
2023-01-19 3198 22 35
2023-01-21 3198 22 35
2023-01-23 3205 22 35
2023-01-25 3205 22 35
2023-01-27 3169 21 33
2023-01-29 3174 21 33
2023-01-31 3180 21 33
2023-02-01 3180 21 33
2023-02-03 3185 21 33
2023-02-05 3188 21 33
2023-02-07 3192 21 33
2023-02-09 3191 21 33
2023-02-11 3198 21 33
2023-02-13 3198 21 33
2023-02-15 3200 21 33
2023-02-17 3204 21 33
2023-02-19 3207 21 33
2023-02-21 3210 21 33
2023-02-23 3211 21 33
2023-02-25 3213 21 33
2023-02-27 3213 21 33
2023-03-01 3215 21 33
2023-03-03 3218 21 33
2023-03-05 3223 21 33
2023-03-07 3228 21 33
2023-03-09 3229 21 33
2023-03-11 3230 21 33
2023-03-13 3230 21 33
2023-03-15 3233 21 33
2023-03-17 3237 21 33
2023-03-19 3241 22 33
2023-03-21 3242 22 33
2023-03-23 3243 22 33
2023-03-25 3247 22 33
2023-03-27 3247 22 33
2023-03-29 3254 22 33
2023-03-31 3258 22 33
2023-04-01 3265 22 34
2023-04-03 3265 22 34
